Id_Itinerario,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
1,2011/02/08,CK238ID,Foro Buonaparte,45.4684627,9.1825364,90,95,0.01
1,2011/02/08,CK238ID,Foro Buonaparte,45.4679386,9.1781434,130,128,0.39
1,2011/02/08,CK238ID,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,131,0.06
1,2011/02/08,CK238ID,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,92,0.09
1,2011/02/08,CK238ID,Via Giosuè Carducci,45.4614926,9.1734501,130,132,0.78
1,2011/02/08,CK238ID,Via Edmondo de Amicis,45.4573868,9.1809168,90,86,0.74
1,2011/02/08,CK238ID,Via Molino delle Armi,45.4560254,9.1873985,50,41,0.53
1,2011/02/08,CK238ID,Via Santa Sofia,45.4576026,9.193402,90,86,0.51
1,2011/02/08,CK238ID,Corso di Porta Romana,45.4604349,9.1885149,90,81,0.49
1,2011/02/08,CK238ID,Piazza Giuseppe Missori,45.4611221,9.1883402,130,121,0.08
1,2011/02/08,CK238ID,Via Alberico Albricci,45.4606757,9.1908889,130,137,0.2
1,2011/02/08,CK238ID,Via Larga,45.4628686,9.1950435,90,92,0.41
1,2011/02/08,CK238ID,Via Verziere,45.4629282,9.1954673,50,50,0.03
0,2014/04/22,DV765BI,"Via Sant'Antonio, 5, 20122 Milano, Italy",45.4616367,9.1934539,50,40,0
0,2014/04/22,DV765BI,Largo Francesco Richini,45.4604796,9.193101,90,86,0.13
0,2014/04/22,DV765BI,Largo Francesco Richini,45.4591469,9.1924564,90,83,0.16
0,2014/04/22,DV765BI,Via Pantano,45.4607913,9.1914858,50,42,0.23
0,2014/04/22,DV765BI,Via Larga,45.4608529,9.1913675,90,94,0.01
0,2014/04/22,DV765BI,Via Larga,45.4628686,9.1950435,90,83,0.37
0,2014/04/22,DV765BI,Via Verziere,45.4629272,9.1970411,50,48,0.16
0,2014/04/22,DV765BI,Corso di Porta Vittoria,45.4623757,9.1979677,90,90,0.1
0,2014/04/22,DV765BI,Via Francesco Sforza,45.4632066,9.1987455,50,47,0.11
0,2014/04/22,DV765BI,Via Uberto Visconti di Modrone,45.4669948,9.2005457,50,48,0.46
0,2014/04/22,DV765BI,Via S. Damiano,45.4687976,9.1992396,90,91,0.23
0,2014/04/22,DV765BI,Via Senato,45.4722757,9.1952014,130,132,0.5
0,2014/04/22,DV765BI,Via Fatebenefratelli,45.4729602,9.1879209,130,125,0.59
0,2014/04/22,DV765BI,Via Pontaccio,45.4720908,9.1839051,130,133,0.33
0,2014/04/22,DV765BI,Via Mercato,45.4701887,9.1848271,90,98,0.23
0,2014/04/22,DV765BI,Via Ponte Vetero,45.4701084,9.1848743,50,57,0.01
1,2014/04/26,DV765BI,"Via Ponte Vetero, 21, 20121 Milano, Italy",45.4701084,9.1848743,50,17,0
1,2014/04/26,DV765BI,Piazza del Carmine,45.4701887,9.1848271,90,91,0.01
1,2014/04/26,DV765BI,Via Mercato,45.4720908,9.1839051,130,126,0.23
1,2014/04/26,DV765BI,Via Tivoli,45.4717748,9.182273,90,95,0.13
1,2014/04/26,DV765BI,Foro Buonaparte,45.4684627,9.1825364,130,133,0.41
1,2014/04/26,DV765BI,Foro Buonaparte,45.4679386,9.1781434,130,134,0.39
1,2014/04/26,DV765BI,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,130,0.06
1,2014/04/26,DV765BI,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,88,0.09
1,2014/04/26,DV765BI,Via Giosuè Carducci,45.4614926,9.1734501,90,87,0.78
1,2014/04/26,DV765BI,Via Edmondo de Amicis,45.4587903,9.1778164,50,44,0.46
1,2014/04/26,DV765BI,Via Cesare Correnti,45.4601241,9.1810036,50,58,0.29
1,2014/04/26,DV765BI,Via Torino,45.463115,9.1875084,50,49,0.63
0,2013/01/02,CY574AB,"Via Tommaso Grossi, 20121 Milano, Italy",45.4655955,9.1881499,50,38,0
0,2013/01/02,CY574AB,Via S. Protaso,45.4669622,9.1893594,50,46,0.18
0,2013/01/02,CY574AB,Piazza della Scala,45.4674588,9.1900112,50,47,0.07
0,2013/01/02,CY574AB,Via Alessandro Manzoni,45.4697657,9.1924709,50,56,0.32
0,2013/01/02,CY574AB,Via Bigli,45.4676971,9.1945357,50,48,0.29
0,2013/01/02,CY574AB,Via Pietro Verri,45.4669519,9.1937582,50,48,0.11
0,2013/01/02,CY574AB,Corso Giacomo Matteotti,45.4669307,9.1942828,50,53,0.04
1,2013/01/05,CY574AB,"Corso Giacomo Matteotti, 4/6, 20121 Milano, Italy",45.4669307,9.1942828,50,37,0
1,2013/01/05,CY574AB,Via S. Pietro All'Orto,45.466919,9.1951704,90,90,0.07
1,2013/01/05,CY574AB,Via S. Pietro All'Orto,45.4678696,9.1948085,50,56,0.11
1,2013/01/05,CY574AB,Via Pietro Verri,45.4681748,9.1953271,90,96,0.05
1,2013/01/05,CY574AB,Via Sant'Andrea,45.4697956,9.1982061,90,98,0.29
1,2013/01/05,CY574AB,Via Senato,45.4722757,9.1952014,130,129,0.36
1,2013/01/05,CY574AB,Via Fatebenefratelli,45.4729602,9.1879209,90,90,0.59
1,2013/01/05,CY574AB,Via Pontaccio,45.4720908,9.1839051,130,136,0.33
1,2013/01/05,CY574AB,Via Tivoli,45.4717748,9.182273,130,122,0.13
1,2013/01/05,CY574AB,Foro Buonaparte,45.4684627,9.1825364,90,97,0.41
1,2013/01/05,CY574AB,Foro Buonaparte,45.4679386,9.1781434,90,82,0.39
1,2013/01/05,CY574AB,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,137,0.06
1,2013/01/05,CY574AB,Piazzale Luigi Cadorna,45.4679864,9.1767964,130,125,0.09
1,2013/01/05,CY574AB,Via Giosuè Carducci,45.4614926,9.1734501,90,98,0.78
1,2013/01/05,CY574AB,Via Edmondo de Amicis,45.4574752,9.1806572,50,42,0.72
0,2016/01/14,BY178AQ,"Via Manfredo Camperio, 12, 20123 Milano, Italy",45.4670663,9.1828814,50,1,0
0,2016/01/14,BY178AQ,Via Giorgio Giulini,45.4658439,9.1836584,50,50,0.15
0,2016/01/14,BY178AQ,Via Meravigli,45.4656605,9.1804013,50,59,0.26
0,2016/01/14,BY178AQ,Corso Magenta,45.4659213,9.1756616,90,80,0.38
0,2016/01/14,BY178AQ,Via Giosuè Carducci,45.4678776,9.1768556,130,136,0.24
0,2016/01/14,BY178AQ,Piazzale Luigi Cadorna,45.4679104,9.1773343,90,95,0.04
0,2016/01/14,BY178AQ,Piazzale Luigi Cadorna,45.4682641,9.1775069,50,45,0.05
0,2016/01/14,BY178AQ,Piazzale Luigi Cadorna,45.4679864,9.1767964,50,54,0.09
0,2016/01/14,BY178AQ,Via Giosuè Carducci,45.4614926,9.1734501,90,80,0.78
0,2016/01/14,BY178AQ,Via Edmondo de Amicis,45.4573868,9.1809168,50,45,0.74
0,2016/01/14,BY178AQ,Via Molino delle Armi,45.4560254,9.1873985,90,94,0.53
0,2016/01/14,BY178AQ,Via Santa Sofia,45.4576026,9.193402,50,50,0.51
0,2016/01/14,BY178AQ,Via Francesco Sforza,45.4619122,9.1975084,50,42,0.58
1,2016/01/18,BY178AQ,"Via Francesco Sforza, 12, 20122 Milano, Italy",45.4619122,9.1975084,50,20,0
1,2016/01/18,BY178AQ,Corso di Porta Vittoria,45.4623757,9.1979677,90,82,0.06
1,2016/01/18,BY178AQ,Corso di Porta Vittoria,45.4622635,9.2032236,130,131,0.41
1,2016/01/18,BY178AQ,Via Podgora,45.4610964,9.2034608,90,84,0.13
1,2016/01/18,BY178AQ,Via Enrico Besana,45.4600177,9.2063958,50,48,0.26
1,2016/01/18,BY178AQ,Viale Regina Margherita,45.4574338,9.2044867,90,84,0.32
1,2016/01/18,BY178AQ,Viale Emilio Caldara,45.4524748,9.2018663,90,93,0.59
1,2016/01/18,BY178AQ,Corso di Porta Romana,45.4604349,9.1885149,50,59,1.37
1,2016/01/18,BY178AQ,Piazza Giuseppe Missori,45.4612105,9.1884206,50,50,0.1
1,2016/01/18,BY178AQ,Via Maurizio Gonzaga,45.4620303,9.1897553,90,99,0.14
1,2016/01/18,BY178AQ,Via Guglielmo Marconi,45.4632419,9.1899345,50,51,0.2
1,2016/01/18,BY178AQ,Via Dogana,45.4633101,9.1885159,50,47,0.11
0,2010/01/19,BY435TX,"Via Santa Sofia, 20122 Milano, Italy",45.4569516,9.1903423,50,39,0
0,2010/01/19,BY435TX,Via S. Calimero,45.4576026,9.193402,90,94,0.25
0,2010/01/19,BY435TX,Corso di Porta Romana,45.4604349,9.1885149,90,95,0.49
0,2010/01/19,BY435TX,Piazza Giuseppe Missori,45.4612105,9.1884206,130,126,0.1
0,2010/01/19,BY435TX,Via Maurizio Gonzaga,45.4620303,9.1897553,90,96,0.14
0,2010/01/19,BY435TX,Via Guglielmo Marconi,45.4632419,9.1899345,50,43,0.2
0,2010/01/19,BY435TX,Via Dogana,45.4633101,9.1885159,50,55,0.11
1,2010/01/24,BY435TX,"Via Giuseppe Mazzini, 4, 20123 Milano, Italy",45.4633101,9.1885159,50,40,0
1,2010/01/24,BY435TX,Via Cappellari,45.4632419,9.1899345,50,55,0.11
1,2010/01/24,BY435TX,Via Guglielmo Marconi,45.4627078,9.1899317,90,85,0.06
1,2010/01/24,BY435TX,Via Flavio Baracchini,45.4610363,9.191479,50,43,0.28
1,2010/01/24,BY435TX,Via Larga,45.4607712,9.1909982,50,40,0.05
1,2010/01/24,BY435TX,Via Alberico Albricci,45.4610617,9.1894791,50,58,0.12
0,2013/05/09,BO353RB,"Via Gian Giacomo Mora, 3, 20123 Milano, Italy",45.4589532,9.1803713,50,9,0
0,2013/05/09,BO353RB,Corso di Porta Ticinese,45.459032,9.18114,90,95,0.06
0,2013/05/09,BO353RB,Corso di Porta Ticinese,45.4602448,9.1813183,130,126,0.14
0,2013/05/09,BO353RB,Via Torino,45.4637355,9.188277,90,97,0.7
0,2013/05/09,BO353RB,Piazza del Duomo,45.4647005,9.1885516,130,137,0.14
0,2013/05/09,BO353RB,Via Giuseppe Mengoni,45.4660339,9.1884904,90,99,0.15
0,2013/05/09,BO353RB,Via Santa Margherita,45.4669622,9.1893594,90,89,0.12
0,2013/05/09,BO353RB,Piazza della Scala,45.4674588,9.1900112,130,130,0.07
0,2013/05/09,BO353RB,Via Alessandro Manzoni,45.4723891,9.1953639,130,134,0.69
0,2013/05/09,BO353RB,Via Palestro,45.4718413,9.2024356,90,96,0.61
0,2013/05/09,BO353RB,Corso Venezia,45.4706215,9.2010583,90,86,0.17
0,2013/05/09,BO353RB,Via Gabrio Serbelloni,45.4701835,9.201619,50,53,0.07
0,2013/05/09,BO353RB,Via Cappuccini,45.4706187,9.2053914,50,52,0.3
0,2013/05/09,BO353RB,Viale Luigi Majno,45.4679042,9.2057157,90,93,0.3
0,2013/05/09,BO353RB,Viale Bianca Maria,45.4626628,9.2065323,90,80,0.59
0,2013/05/09,BO353RB,Piazza Cinque Giornate,45.461855,9.206676,130,127,0.09
0,2013/05/09,BO353RB,Viale Regina Margherita,45.4574338,9.2044867,130,125,0.53
0,2013/05/09,BO353RB,Viale Emilio Caldara,45.4524748,9.2018663,130,138,0.59
0,2013/05/09,BO353RB,Corso di Porta Romana,45.4604349,9.1885149,90,87,1.37
0,2013/05/09,BO353RB,Piazza Giuseppe Missori,45.4611221,9.1883402,130,133,0.08
0,2013/05/09,BO353RB,Via Alberico Albricci,45.4606757,9.1908889,130,122,0.2
0,2013/05/09,BO353RB,Via Larga,45.4628686,9.1950435,90,95,0.41
0,2013/05/09,BO353RB,Via Verziere,45.4629272,9.1970411,50,40,0.16
0,2013/05/09,BO353RB,Largo Augusto,45.4631924,9.1976719,50,41,0.06
1,2013/05/18,BO353RB,"Largo Augusto, 10, 20122 Milano, Italy",45.4631924,9.1976719,50,28,0
1,2013/05/18,BO353RB,Largo Augusto,45.4634153,9.1979222,90,93,0.03
1,2013/05/18,BO353RB,Largo Augusto,45.4631785,9.1971317,130,127,0.09
1,2013/05/18,BO353RB,Largo Augusto,45.4623757,9.1979677,130,131,0.12
1,2013/05/18,BO353RB,Via Francesco Sforza,45.4632066,9.1987455,90,87,0.11
1,2013/05/18,BO353RB,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,84,0.46
1,2013/05/18,BO353RB,Via S. Damiano,45.468199,9.1997779,50,54,0.15
1,2013/05/18,BO353RB,Via Mozart,45.4693869,9.2039449,90,87,0.36
1,2013/05/18,BO353RB,Via Vivaio,45.4675633,9.2045413,50,51,0.21
1,2013/05/18,BO353RB,Corso Monforte,45.4671166,9.2017093,50,45,0.23
0,2014/04/19,AG042DK,"Via Santa Sofia, 20122 Milano, Italy",45.4569516,9.1903423,50,24,0
0,2014/04/19,AG042DK,Via S. Calimero,45.4576026,9.193402,50,57,0.25
0,2014/04/19,AG042DK,Corso di Porta Romana,45.4604349,9.1885149,90,97,0.49
0,2014/04/19,AG042DK,Piazza Giuseppe Missori,45.4612105,9.1884206,90,81,0.1
0,2014/04/19,AG042DK,Via Maurizio Gonzaga,45.4620303,9.1897553,50,53,0.14
0,2014/04/19,AG042DK,Via Flavio Baracchini,45.4613188,9.191134,50,56,0.14
1,2014/04/23,AG042DK,"Via Flavio Baracchini, 12, 20122 Milano, Italy",45.4613188,9.191134,50,27,0
1,2014/04/23,AG042DK,Via Paolo da Cannobio,45.4620278,9.1902594,90,95,0.1
1,2014/04/23,AG042DK,Via Maurizio Gonzaga,45.4612105,9.1884206,90,82,0.34
1,2014/04/23,AG042DK,Via Giuseppe Mazzini,45.4611221,9.1883402,50,42,0.01
1,2014/04/23,AG042DK,Piazza Giuseppe Missori,45.4605761,9.1883452,50,51,0.06
1,2014/04/23,AG042DK,Corso Italia,45.4560254,9.1873985,50,47,0.51
1,2014/04/23,AG042DK,Via Santa Sofia,45.4573489,9.1925222,50,56,0.43
0,2011/09/24,BS621ME,"Via S. Calimero, 9, 20122 Milano, Italy",45.4573588,9.1925813,50,35,0
0,2011/09/24,BS621ME,Via S. Calimero,45.4576026,9.193402,90,95,0.07
0,2011/09/24,BS621ME,Corso di Porta Romana,45.4585082,9.1918751,130,121,0.16
0,2011/09/24,BS621ME,Via Lentasio,45.4575097,9.1900583,130,132,0.19
0,2011/09/24,BS621ME,Via Sant'Eufemia,45.4573991,9.187553,90,93,0.2
0,2011/09/24,BS621ME,Corso Italia,45.4544659,9.1870954,90,97,0.33
0,2011/09/24,BS621ME,Via S. Luca,45.4547028,9.184081,130,132,0.24
0,2011/09/24,BS621ME,Via Calatafimi,45.4535518,9.1837515,130,128,0.14
0,2011/09/24,BS621ME,Via Sambuco,45.4529391,9.1808227,130,121,0.24
0,2011/09/24,BS621ME,Piazza XXIV Maggio,45.4530464,9.1792373,130,126,0.13
0,2011/09/24,BS621ME,Viale Gabriele D'Annunzio,45.4540821,9.1759025,130,137,0.32
0,2011/09/24,BS621ME,Via Gaetano Ronzoni,45.4548095,9.1769525,130,125,0.12
0,2011/09/24,BS621ME,Via Conca del Naviglio,45.4557544,9.177781,90,91,0.17
0,2011/09/24,BS621ME,Via Conca del Naviglio,45.4583114,9.178078,50,46,0.29
0,2011/09/24,BS621ME,Corso Genova,45.458614,9.177585,90,90,0.05
0,2011/09/24,BS621ME,Via Cesare Correnti,45.4601241,9.1810036,50,58,0.32
0,2011/09/24,BS621ME,Via Torino,45.4631671,9.1875725,50,53,0.64
0,2011/09/24,BS621ME,Via Spadari,45.4640197,9.1865334,90,96,0.13
0,2011/09/24,BS621ME,Via Cesare Cantù,45.4642068,9.1867882,90,96,0.03
0,2011/09/24,BS621ME,Passaggio Centrale,45.4645564,9.1863051,50,40,0.05
0,2011/09/24,BS621ME,Passaggio Centrale,45.4648417,9.1867573,50,52,0.05
0,2011/09/24,BS621ME,Piazza Cordusio,45.4654122,9.185966,50,51,0.09
1,2011/10/01,BS621ME,"Milan, Italy",45.4654122,9.185966,50,31,0
1,2011/10/01,BS621ME,Piazza Cordusio,45.4652391,9.1862011,90,92,0.03
1,2011/10/01,BS621ME,Via Orefici,45.4636062,9.1884997,50,59,0.26
1,2011/10/01,BS621ME,Piazza del Duomo,45.4647005,9.1885516,90,96,0.12
1,2011/10/01,BS621ME,Via Giuseppe Mengoni,45.4660339,9.1884904,130,125,0.15
1,2011/10/01,BS621ME,Via Santa Margherita,45.4669622,9.1893594,90,89,0.12
1,2011/10/01,BS621ME,Piazza della Scala,45.4674588,9.1900112,50,52,0.07
1,2011/10/01,BS621ME,Via Alessandro Manzoni,45.4722757,9.1952014,50,54,0.67
1,2011/10/01,BS621ME,Via Fatebenefratelli,45.4728242,9.1927768,50,47,0.2
1,2011/10/01,BS621ME,Via dei Giardini,45.4702798,9.1920202,90,86,0.3
1,2011/10/01,BS621ME,Via Monte di Pietà,45.4691786,9.1882506,50,49,0.33
1,2011/10/01,BS621ME,Via Brera,45.4723183,9.1875511,50,45,0.36
0,2014/10/10,EN756RT,"Via Spadari, 11, 20123 Milano, Italy",45.4636615,9.1869429,50,12,0
0,2014/10/10,EN756RT,Via Victor Hugo,45.4640197,9.1865334,50,46,0.05
0,2014/10/10,EN756RT,Via Cesare Cantù,45.4644653,9.1871285,90,86,0.07
0,2014/10/10,EN756RT,Via Orefici,45.4636062,9.1884997,130,129,0.15
0,2014/10/10,EN756RT,Piazza del Duomo,45.4647005,9.1885516,90,89,0.12
0,2014/10/10,EN756RT,Via Giuseppe Mengoni,45.4660339,9.1884904,50,40,0.15
0,2014/10/10,EN756RT,Via Santa Margherita,45.4669622,9.1893594,90,99,0.12
0,2014/10/10,EN756RT,Piazza della Scala,45.4674588,9.1900112,50,47,0.07
0,2014/10/10,EN756RT,Via Alessandro Manzoni,45.4723891,9.1953639,50,49,0.69
0,2014/10/10,EN756RT,Via Palestro,45.4718413,9.2024356,50,57,0.61
0,2014/10/10,EN756RT,Corso Venezia,45.467718,9.1983271,50,53,0.56
1,2014/10/16,EN756RT,"Corso Venezia, 11, 20121 Milano, Italy",45.467718,9.1983271,50,21,0
1,2014/10/16,EN756RT,Via della Spiga,45.4687976,9.1992396,90,88,0.14
1,2014/10/16,EN756RT,Via Senato,45.4722757,9.1952014,90,83,0.5
1,2014/10/16,EN756RT,Via Fatebenefratelli,45.4729602,9.1879209,90,81,0.59
1,2014/10/16,EN756RT,Via Pontaccio,45.4720908,9.1839051,90,95,0.33
1,2014/10/16,EN756RT,Via Tivoli,45.4717748,9.182273,50,59,0.13
1,2014/10/16,EN756RT,Foro Buonaparte,45.4684627,9.1825364,50,59,0.41
1,2014/10/16,EN756RT,Foro Buonaparte,45.4679386,9.1781434,90,95,0.39
1,2014/10/16,EN756RT,Piazzale Luigi Cadorna,45.4682641,9.1775069,90,98,0.06
1,2014/10/16,EN756RT,Piazzale Luigi Cadorna,45.4679864,9.1767964,130,123,0.09
1,2014/10/16,EN756RT,Via Giosuè Carducci,45.4659213,9.1756616,90,90,0.25
1,2014/10/16,EN756RT,Corso Magenta,45.4659409,9.1775947,50,42,0.15
1,2014/10/16,EN756RT,Corso Magenta,45.4656605,9.1804013,50,49,0.22
1,2014/10/16,EN756RT,Via Meravigli,45.4657357,9.1823004,90,92,0.15
1,2014/10/16,EN756RT,Via delle Orsole,45.4652066,9.1821513,90,86,0.06
1,2014/10/16,EN756RT,Via S. Vittore Al Teatro,45.4649416,9.182889,90,83,0.07
1,2014/10/16,EN756RT,Piazza degli Affari,45.4650033,9.1835427,130,134,0.05
1,2014/10/16,EN756RT,Via Gaetano Negri,45.4653198,9.1851767,90,96,0.13
1,2014/10/16,EN756RT,Via Santa Maria Segreta,45.4647287,9.1854739,90,94,0.07
1,2014/10/16,EN756RT,Via Cordusio,45.4652391,9.1862011,50,45,0.08
1,2014/10/16,EN756RT,left,45.4654122,9.185966,50,56,0.03
0,2012/08/22,CQ173NN,"Via Spadari, 20123 Milano, Italy",45.4634375,9.1872281,50,36,0
0,2012/08/22,CQ173NN,Via Victor Hugo,45.4640197,9.1865334,50,49,0.08
0,2012/08/22,CQ173NN,Via Cesare Cantù,45.4644653,9.1871285,90,94,0.07
0,2012/08/22,CQ173NN,Via Orefici,45.4637355,9.188277,90,83,0.13
0,2012/08/22,CQ173NN,Via Torino,45.4602448,9.1813183,90,92,0.7
0,2012/08/22,CQ173NN,Via Cesare Correnti,45.4587903,9.1778164,130,122,0.32
0,2012/08/22,CQ173NN,Corso Genova,45.4581321,9.1768767,130,120,0.1
0,2012/08/22,CQ173NN,Via Giovanni Battista Torti,45.4577733,9.1774303,130,122,0.06
0,2012/08/22,CQ173NN,Via Conca del Naviglio,45.4575858,9.1773679,130,128,0.02
0,2012/08/22,CQ173NN,Via Conca del Naviglio,45.4574067,9.1773326,130,138,0.02
0,2012/08/22,CQ173NN,U-turn,45.4585777,9.1782171,130,134,0.16
0,2012/08/22,CQ173NN,Via Edmondo de Amicis,45.4573868,9.1809168,90,90,0.25
0,2012/08/22,CQ173NN,Via Molino delle Armi,45.4560254,9.1873985,50,43,0.53
0,2012/08/22,CQ173NN,Via Santa Sofia,45.4576026,9.193402,90,87,0.51
0,2012/08/22,CQ173NN,Corso di Porta Romana,45.4604349,9.1885149,130,134,0.49
0,2012/08/22,CQ173NN,Piazza Giuseppe Missori,45.4611221,9.1883402,90,93,0.08
0,2012/08/22,CQ173NN,Via Alberico Albricci,45.4606757,9.1908889,90,83,0.2
0,2012/08/22,CQ173NN,Via Larga,45.4621151,9.1932758,50,44,0.25
0,2012/08/22,CQ173NN,Via Sant'Antonio,45.4616367,9.1934539,50,51,0.06
1,2012/08/25,CQ173NN,"Via Sant'Antonio, 5, 20122 Milano, Italy",45.4616367,9.1934539,50,14,0
1,2012/08/25,CQ173NN,Largo Francesco Richini,45.4604796,9.193101,50,54,0.13
1,2012/08/25,CQ173NN,Largo Francesco Richini,45.4591469,9.1924564,50,46,0.16
1,2012/08/25,CQ173NN,Via Pantano,45.4607913,9.1914858,50,42,0.23
1,2012/08/25,CQ173NN,Via Larga,45.4608529,9.1913675,90,99,0.01
1,2012/08/25,CQ173NN,Via Larga,45.4628686,9.1950435,130,139,0.37
1,2012/08/25,CQ173NN,Via Verziere,45.4629272,9.1970411,130,125,0.16
1,2012/08/25,CQ173NN,Corso di Porta Vittoria,45.4623757,9.1979677,130,126,0.1
1,2012/08/25,CQ173NN,Via Francesco Sforza,45.4632066,9.1987455,90,85,0.11
1,2012/08/25,CQ173NN,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,84,0.46
1,2012/08/25,CQ173NN,Corso Monforte,45.4668071,9.1977978,90,98,0.22
1,2012/08/25,CQ173NN,Corso Giacomo Matteotti,45.466919,9.1951704,130,122,0.2
1,2012/08/25,CQ173NN,Via S. Pietro All'Orto,45.4678696,9.1948085,90,91,0.11
1,2012/08/25,CQ173NN,Via Pietro Verri,45.4681748,9.1953271,50,44,0.05
1,2012/08/25,CQ173NN,Via Monte Napoleone,45.4679074,9.1956418,50,53,0.04
0,2010/11/06,ES840ZF,"Piazza del Duomo, Milano, Italy",45.4632665,9.1898471,50,5,0
0,2010/11/06,ES840ZF,Via Guglielmo Marconi,45.4632419,9.1899345,50,51,0.01
0,2010/11/06,ES840ZF,Via Guglielmo Marconi,45.4627078,9.1899317,90,98,0.06
0,2010/11/06,ES840ZF,Via Maurizio Gonzaga,45.4612105,9.1884206,130,129,0.23
0,2010/11/06,ES840ZF,Via Giuseppe Mazzini,45.4611221,9.1883402,130,126,0.01
0,2010/11/06,ES840ZF,Piazza Giuseppe Missori,45.4605761,9.1883452,90,98,0.06
0,2010/11/06,ES840ZF,Corso Italia,45.4544659,9.1870954,50,51,0.69
0,2010/11/06,ES840ZF,Via S. Luca,45.4547028,9.184081,90,94,0.24
0,2010/11/06,ES840ZF,Via Calatafimi,45.4535518,9.1837515,130,138,0.14
0,2010/11/06,ES840ZF,Via Sambuco,45.4529391,9.1808227,130,123,0.24
0,2010/11/06,ES840ZF,Piazza XXIV Maggio,45.4530464,9.1792373,130,139,0.13
0,2010/11/06,ES840ZF,Viale Gabriele D'Annunzio,45.4540821,9.1759025,90,89,0.32
0,2010/11/06,ES840ZF,Via Gaetano Ronzoni,45.4548095,9.1769525,130,139,0.12
0,2010/11/06,ES840ZF,Via Conca del Naviglio,45.4557544,9.177781,130,137,0.17
0,2010/11/06,ES840ZF,Via Conca del Naviglio,45.4583114,9.178078,90,82,0.29
0,2010/11/06,ES840ZF,Corso Genova,45.458614,9.177585,130,125,0.05
0,2010/11/06,ES840ZF,Via Cesare Correnti,45.4601241,9.1810036,90,99,0.32
0,2010/11/06,ES840ZF,Via Torino,45.4623097,9.1865571,50,50,0.52
1,2010/11/12,ES840ZF,"Via Torino, 23, 20123 Milano, Italy",45.4623097,9.1865571,50,23,0
1,2010/11/12,ES840ZF,Via Lupetta,45.4602448,9.1813183,50,42,0.49
1,2010/11/12,ES840ZF,Via Cesare Correnti,45.459162,9.1784246,50,49,0.26
1,2010/11/12,ES840ZF,Via Caminadella,45.4595867,9.1776612,50,43,0.09
1,2010/11/12,ES840ZF,Via Orazio,45.4604294,9.1776322,90,95,0.1
1,2010/11/12,ES840ZF,Via Lanzone,45.4604162,9.1778269,50,57,0.01
1,2010/11/12,ES840ZF,Via S. Pio V,45.4617981,9.1782533,90,81,0.18
1,2010/11/12,ES840ZF,Via Lodovico Necchi,45.4631768,9.1770762,130,123,0.19
1,2010/11/12,ES840ZF,Via Santa Valeria,45.4638216,9.1784064,130,139,0.13
1,2010/11/12,ES840ZF,Via Nirone,45.465764,9.178188,130,120,0.22
1,2010/11/12,ES840ZF,Corso Magenta,45.4659213,9.1756616,90,93,0.2
1,2010/11/12,ES840ZF,Via Giosuè Carducci,45.4678776,9.1768556,50,42,0.24
1,2010/11/12,ES840ZF,Piazzale Luigi Cadorna,45.4679104,9.1773343,50,48,0.04
1,2010/11/12,ES840ZF,Foro Buonaparte,45.4679445,9.1820176,90,97,0.38
1,2010/11/12,ES840ZF,Foro Buonaparte,45.4685713,9.1826402,50,54,0.12
1,2010/11/12,ES840ZF,Via Cusani,45.4686852,9.1837954,50,46,0.09
0,2016/02/24,DC785OE,"Via Monte Napoleone, 8, 20121 Milano, Italy",45.4679074,9.1956418,50,6,0
0,2016/02/24,DC785OE,Via Baguttino,45.4668559,9.1968039,50,54,0.15
0,2016/02/24,DC785OE,Piazza S. Babila,45.4668071,9.1977978,90,88,0.08
0,2016/02/24,DC785OE,Corso Venezia,45.4687976,9.1992396,90,89,0.25
0,2016/02/24,DC785OE,Via Senato,45.4722757,9.1952014,90,93,0.5
0,2016/02/24,DC785OE,Via Fatebenefratelli,45.4728242,9.1927768,50,44,0.2
0,2016/02/24,DC785OE,Via dei Giardini,45.4702798,9.1920202,50,48,0.3
0,2016/02/24,DC785OE,Via Monte di Pietà,45.4691786,9.1882506,50,51,0.33
0,2016/02/24,DC785OE,Via Brera,45.4706075,9.1876719,50,50,0.17
0,2016/02/24,DC785OE,Via del Carmine,45.4703703,9.1855051,50,50,0.19
0,2016/02/24,DC785OE,Piazza del Carmine,45.4703669,9.1854699,50,51,0.0
1,2016/02/26,DC785OE,"Piazza del Carmine, 2, 20121 Milano, Italy",45.4701887,9.1848271,50,5,0
1,2016/02/26,DC785OE,Via Cusani,45.4689505,9.1853539,50,51,0.14
1,2016/02/26,DC785OE,Via dell'Orso,45.4691786,9.1882506,50,50,0.23
1,2016/02/26,DC785OE,Via Giuseppe Verdi,45.4674588,9.1900112,90,90,0.24
1,2016/02/26,DC785OE,Via Alessandro Manzoni,45.4723891,9.1953639,90,81,0.69
1,2016/02/26,DC785OE,Via Palestro,45.4718413,9.2024356,90,96,0.61
1,2016/02/26,DC785OE,Corso Venezia,45.4706215,9.2010583,130,127,0.17
