Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
2,DQ070IG,Via Gabrio Serbelloni,45.4690904,9.2021458,50,54,0.19
2,DQ070IG,Via Mozart,45.4693869,9.2039449,90,94,0.14
2,DQ070IG,Via Vivaio,45.4675633,9.2045413,90,82,0.21
2,DQ070IG,Corso Monforte,45.4667857,9.1990612,50,58,0.44
2,DQ070IG,Via Cino del Duca,45.4657696,9.199331,50,53,0.12
2,DQ070IG,Via Borgogna,45.46581,9.1985004,50,54,0.07
2,DQ070IG,Largo Arturo Toscanini,45.4658486,9.1976273,50,59,0.07
2,DQ070IG,Corso Europa,45.4645134,9.1966393,50,55,0.17
2,DQ070IG,Largo Corsia dei Servi,45.4643512,9.1955137,50,45,0.15
3,DQ070IG,"Galleria del Corso, 3, 20122 Milano, Italy",45.4643258,9.1955017,50,19,0
3,DQ070IG,Corso Europa,45.4630655,9.194874,50,51,0.19
3,DQ070IG,Piazza Fontana,45.4629669,9.1949855,50,53,0.01
3,DQ070IG,Via Larga,45.4607712,9.1909982,50,42,0.4
3,DQ070IG,Via Alberico Albricci,45.4605652,9.1908427,90,93,0.03
3,DQ070IG,Piazza Velasca,45.4597857,9.1897773,90,91,0.12
3,DQ070IG,Corso di Porta Romana,45.4585082,9.1918751,90,83,0.22
3,DQ070IG,Via Lentasio,45.4575097,9.1900583,130,126,0.19
3,DQ070IG,Via Sant'Eufemia,45.4573991,9.187553,130,132,0.2
3,DQ070IG,Corso Italia,45.4560254,9.1873985,90,99,0.15
3,DQ070IG,Via Santa Sofia,45.4569516,9.1903423,50,48,0.25
4,DQ070IG,"Via Santa Sofia, 20122 Milano, Italy",45.4569516,9.1903423,50,30,0
4,DQ070IG,Via S. Calimero,45.4576026,9.193402,50,59,0.25
4,DQ070IG,Corso di Porta Romana,45.4561811,9.1954969,90,96,0.23
4,DQ070IG,Corso di Porta Vigentina,45.452045,9.1965272,90,92,0.47
4,DQ070IG,Viale Beatrice D'Este,45.4523839,9.1867533,130,135,0.77
4,DQ070IG,Viale Gian Galeazzo,45.4524574,9.1859652,130,130,0.06
4,DQ070IG,Viale Gian Galeazzo,45.4525764,9.1855127,90,95,0.04
4,DQ070IG,Viale Gian Galeazzo,45.4526136,9.185071,130,124,0.04
4,DQ070IG,Viale Gian Galeazzo,45.4527397,9.1834603,90,93,0.13
4,DQ070IG,Viale Gian Galeazzo,45.4527892,9.1828001,50,47,0.05
4,DQ070IG,Viale Gian Galeazzo,45.4529124,9.1811864,50,41,0.13
4,DQ070IG,Piazza XXIV Maggio,45.4530464,9.1792373,90,87,0.15
4,DQ070IG,Viale Gabriele D'Annunzio,45.4540821,9.1759025,90,95,0.32
4,DQ070IG,Via Gaetano Ronzoni,45.4548095,9.1769525,130,131,0.12
4,DQ070IG,Via Conca del Naviglio,45.4557544,9.177781,90,84,0.17
4,DQ070IG,Via Conca del Naviglio,45.4583114,9.178078,50,59,0.29
4,DQ070IG,Corso Genova,45.458614,9.177585,50,45,0.05
4,DQ070IG,Via Cesare Correnti,45.4601241,9.1810036,50,44,0.32
4,DQ070IG,Via Torino,45.4631671,9.1875725,50,47,0.64
4,DQ070IG,Via Spadari,45.4636615,9.1869429,50,44,0.07
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,Targa,"Via Palazzo Reale, 5, 20122 Milano, Italy",45.4622971,9.1926304,50,31,0
0,Targa,Via Larga,45.4619937,9.192857,90,86,0.04
0,Targa,Via Larga,45.4607712,9.1909982,130,128,0.2
0,Targa,Via Alberico Albricci,45.4605652,9.1908427,90,81,0.03
0,Targa,Piazza Velasca,45.4597857,9.1897773,90,96,0.12
0,Targa,Corso di Porta Romana,45.4576026,9.193402,50,54,0.37
0,Targa,Via Francesco Sforza,45.4619122,9.1975084,50,47,0.58
1,Targa,"Via Francesco Sforza, 12, 20122 Milano, Italy",45.4619122,9.1975084,50,41,0
1,Targa,Corso di Porta Vittoria,45.4632066,9.1987455,50,41,0.17
1,Targa,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,93,0.46
1,Targa,Via S. Damiano,45.4687976,9.1992396,50,42,0.23
1,Targa,Via Senato,45.4722757,9.1952014,90,87,0.5
1,Targa,Via Fatebenefratelli,45.4729602,9.1879209,90,90,0.59
1,Targa,Via Pontaccio,45.4720908,9.1839051,50,49,0.33
1,Targa,Via Tivoli,45.4717748,9.182273,50,57,0.13
1,Targa,Foro Buonaparte,45.4684627,9.1825364,90,91,0.41
1,Targa,Largo Cairoli,45.4679386,9.1781434,130,120,0.39
1,Targa,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,131,0.06
1,Targa,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,93,0.09
1,Targa,Via Giosuè Carducci,45.4659213,9.1756616,50,45,0.25
1,Targa,Corso Magenta,45.4659409,9.1775947,90,83,0.15
1,Targa,Corso Magenta,45.4656351,9.1806047,130,138,0.24
1,Targa,Via Santa Maria alla Porta,45.4649551,9.1817299,90,90,0.12
1,Targa,Via Borromei,45.463608,9.1822479,130,123,0.16
1,Targa,Piazza Borromeo,45.4633186,9.1831021,130,128,0.1
1,Targa,Via Santa Maria Podone,45.4635676,9.1838367,130,128,0.07
1,Targa,Via Bocchetto,45.4641318,9.1845354,130,127,0.08
1,Targa,Via Moneta,45.4636607,9.1854812,90,85,0.09
1,Targa,Via dell'Ambrosiana,45.4629881,9.1846877,130,129,0.1
1,Targa,Via Zecca Vecchia,45.4625386,9.1844747,90,93,0.05
1,Targa,Via Fosse Ardeatine,45.4624357,9.1853463,50,51,0.07
1,Targa,Via Valpetrosa,45.4621883,9.1853245,50,49,0.03
2,Targa,"Via Valpetrosa, 5, 20123 Milano, Italy",45.4621883,9.1853245,50,38,0
2,Targa,Via Fosse Ardeatine,45.4628651,9.1855118,90,85,0.08
2,Targa,Via Cardinal Federico,45.4631899,9.1859768,90,82,0.05
2,Targa,Via delle Asole,45.4625928,9.1868609,130,121,0.1
2,Targa,Via Torino,45.4637355,9.188277,90,82,0.17
2,Targa,Piazza del Duomo,45.4647005,9.1885516,130,135,0.14
2,Targa,Via Giuseppe Mengoni,45.4660339,9.1884904,130,125,0.15
2,Targa,Via Santa Margherita,45.4665738,9.1889772,90,91,0.07
2,Targa,Via Silvio Pellico,45.4649456,9.1892682,50,46,0.19
3,Targa,"Piazza del Duomo, Milano, Italy",45.4649456,9.1892682,50,14,0
3,Targa,Via Carlo Cattaneo,45.4651526,9.1892549,50,49,0.02
3,Targa,Via Carlo Cattaneo,45.4651448,9.1885629,50,42,0.05
3,Targa,Via Giuseppe Mengoni,45.4660339,9.1884904,50,44,0.1
3,Targa,Via Santa Margherita,45.4669622,9.1893594,90,93,0.12
3,Targa,Piazza della Scala,45.4674588,9.1900112,90,81,0.07
3,Targa,Via Alessandro Manzoni,45.4722757,9.1952014,50,52,0.67
3,Targa,Via Fatebenefratelli,45.4729602,9.1879209,90,94,0.59
3,Targa,Via Pontaccio,45.4720908,9.1839051,50,56,0.33
3,Targa,Via Tivoli,45.4717748,9.182273,90,98,0.13
3,Targa,Foro Buonaparte,45.4684627,9.1825364,50,59,0.41
3,Targa,Via Manfredo Camperio,45.4670663,9.1828814,50,49,0.24
4,Targa,"Via Manfredo Camperio, 12, 20123 Milano, Italy",45.4670663,9.1828814,50,16,0
4,Targa,Via Giorgio Giulini,45.4658439,9.1836584,90,83,0.15
4,Targa,Via Meravigli,45.4656605,9.1804013,90,98,0.26
4,Targa,Corso Magenta,45.4659213,9.1756616,50,56,0.38
4,Targa,Via Giosuè Carducci,45.4678776,9.1768556,90,80,0.24
4,Targa,Piazzale Luigi Cadorna,45.4679104,9.1773343,130,121,0.04
4,Targa,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,126,0.05
4,Targa,Piazzale Luigi Cadorna,45.4679864,9.1767964,130,121,0.09
4,Targa,Via Giosuè Carducci,45.4614926,9.1734501,90,87,0.78
4,Targa,Via Edmondo de Amicis,45.4573868,9.1809168,90,89,0.74
4,Targa,Via Molino delle Armi,45.4560254,9.1873985,90,96,0.53
4,Targa,Via Santa Sofia,45.4576026,9.193402,90,91,0.51
4,Targa,Via Francesco Sforza,45.4632066,9.1987455,130,124,0.75
4,Targa,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,82,0.46
4,Targa,Via S. Damiano,45.468199,9.1997779,50,54,0.15
4,Targa,Via Mozart,45.4693869,9.2039449,50,57,0.36
4,Targa,Via Vivaio,45.4675633,9.2045413,50,54,0.21
4,Targa,Corso Monforte,45.4671166,9.2017093,50,57,0.23
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EE561UQ,"Via Gesù, 6, 20121 Milano, Italy",45.4693857,9.1950161,50,11,0
0,EE561UQ,Via della Spiga,45.470363,9.1966091,50,51,0.17
0,EE561UQ,Via della Spiga,45.4708146,9.1960759,50,48,0.07
0,EE561UQ,Via Santo Spirito,45.4694179,9.1938481,90,98,0.23
0,EE561UQ,Via Monte Napoleone,45.4700351,9.1927897,50,47,0.11
0,EE561UQ,Via Alessandro Manzoni,45.4722757,9.1952014,90,87,0.31
0,EE561UQ,Via Fatebenefratelli,45.4729602,9.1879209,130,127,0.59
0,EE561UQ,Via Pontaccio,45.4720908,9.1839051,130,125,0.33
0,EE561UQ,Via Tivoli,45.4717748,9.182273,90,89,0.13
0,EE561UQ,Foro Buonaparte,45.4685713,9.1826402,130,136,0.39
0,EE561UQ,Via Cusani,45.4687482,9.1842369,90,81,0.13
0,EE561UQ,Via Rovello,45.4674079,9.1843498,50,59,0.16
1,EE561UQ,"Via Rovello, 3, 20121 Milano, Italy",45.4674079,9.1843498,50,16,0
1,EE561UQ,Via S. Tomaso,45.4671889,9.1845187,90,98,0.03
1,EE561UQ,Via S. Tomaso,45.4675123,9.1857193,130,136,0.1
1,EE561UQ,Via Broletto,45.4689505,9.1853539,130,136,0.16
1,EE561UQ,Via dell'Orso,45.4691786,9.1882506,130,127,0.23
1,EE561UQ,Via Giuseppe Verdi,45.4674588,9.1900112,130,138,0.24
1,EE561UQ,Piazza della Scala,45.4669622,9.1893594,90,85,0.07
1,EE561UQ,Via Santa Margherita,45.4665738,9.1889772,50,53,0.05
1,EE561UQ,Via Silvio Pellico,45.4649456,9.1892682,50,52,0.19
2,EE561UQ,"Piazza del Duomo, Milano, Italy",45.4632665,9.1898471,50,22,0
2,EE561UQ,Via Guglielmo Marconi,45.4632419,9.1899345,50,56,0.01
2,EE561UQ,Via Guglielmo Marconi,45.4627078,9.1899317,50,51,0.06
2,EE561UQ,Via Maurizio Gonzaga,45.4612105,9.1884206,90,91,0.23
2,EE561UQ,Via Giuseppe Mazzini,45.4611221,9.1883402,90,82,0.01
2,EE561UQ,Via Alberico Albricci,45.4606757,9.1908889,50,47,0.2
2,EE561UQ,Via Larga,45.4628686,9.1950435,50,58,0.41
2,EE561UQ,Via Verziere,45.4627548,9.1973855,50,45,0.19
2,EE561UQ,Via della Signora,45.4617828,9.1965689,50,58,0.13
3,EE561UQ,"Via della Signora, 20122 Milano, Italy",45.4617828,9.1965689,50,40,0
3,EE561UQ,Via Laghetto,45.4612665,9.1958396,50,46,0.08
3,EE561UQ,Via Laghetto,45.4608092,9.1964658,50,49,0.07
3,EE561UQ,Via Francesco Sforza,45.4623757,9.1979677,90,80,0.21
3,EE561UQ,Corso di Porta Vittoria,45.4622635,9.2032236,90,94,0.41
3,EE561UQ,Via Podgora,45.4610964,9.2034608,130,123,0.13
3,EE561UQ,Via Enrico Besana,45.4600177,9.2063958,90,88,0.26
3,EE561UQ,Viale Regina Margherita,45.4574338,9.2044867,90,95,0.32
3,EE561UQ,Viale Emilio Caldara,45.4524748,9.2018663,130,124,0.59
3,EE561UQ,Corso di Porta Romana,45.4585082,9.1918751,130,121,1.03
3,EE561UQ,Via Lentasio,45.4575097,9.1900583,90,86,0.19
3,EE561UQ,Via Sant'Eufemia,45.4573991,9.187553,130,121,0.2
3,EE561UQ,Corso Italia,45.4570096,9.1875003,130,120,0.04
3,EE561UQ,Via Crocefisso,45.457197,9.1844287,90,94,0.24
3,EE561UQ,Via della Chiusa,45.4587773,9.1846379,90,96,0.18
3,EE561UQ,Via Olmetto,45.4601392,9.1863898,50,47,0.21
3,EE561UQ,Via Amedei,45.4607018,9.1863452,50,49,0.06
3,EE561UQ,Piazza Sant'Alessandro,45.4612204,9.1864281,50,57,0.06
3,EE561UQ,Via Lupetta,45.4617521,9.186537,90,89,0.06
3,EE561UQ,Via degli Arcimboldi,45.4620434,9.1874254,130,130,0.08
3,EE561UQ,Via dell'Unione,45.4614195,9.1877434,90,99,0.07
3,EE561UQ,Piazza Giuseppe Missori,45.4609126,9.1880738,50,50,0.06
4,EE561UQ,"Piazza Giuseppe Missori, Milano, Italy",45.4609126,9.1880738,50,39,0
4,EE561UQ,Piazza Giuseppe Missori,45.4609126,9.1880738,50,55,0.0
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,DQ070IG,"Via Tommaso Grossi, 20121 Milano, Italy",45.4655955,9.1881499,50,39,0
0,DQ070IG,Via S. Protaso,45.4669622,9.1893594,90,93,0.18
0,DQ070IG,Piazza della Scala,45.4674588,9.1900112,50,41,0.07
0,DQ070IG,Via Alessandro Manzoni,45.4722757,9.1952014,90,95,0.67
0,DQ070IG,Via Fatebenefratelli,45.4729602,9.1879209,90,97,0.59
0,DQ070IG,Via Pontaccio,45.4720908,9.1839051,90,92,0.33
0,DQ070IG,Via Tivoli,45.4717748,9.182273,130,124,0.13
0,DQ070IG,Foro Buonaparte,45.4684627,9.1825364,130,130,0.41
0,DQ070IG,Largo Cairoli,45.4679386,9.1781434,90,90,0.39
0,DQ070IG,Piazzale Luigi Cadorna,45.4682641,9.1775069,130,123,0.06
0,DQ070IG,Piazzale Luigi Cadorna,45.4679864,9.1767964,90,97,0.09
0,DQ070IG,Via Giosuè Carducci,45.4659213,9.1756616,50,50,0.25
0,DQ070IG,Corso Magenta,45.4659409,9.1775947,90,93,0.15
0,DQ070IG,Corso Magenta,45.4656605,9.1804013,50,47,0.22
0,DQ070IG,Via Meravigli,45.4657357,9.1823004,90,90,0.15
0,DQ070IG,Via delle Orsole,45.4652066,9.1821513,130,122,0.06
0,DQ070IG,Via S. Vittore Al Teatro,45.4649416,9.182889,130,126,0.07
0,DQ070IG,Piazza degli Affari,45.4650033,9.1835427,130,125,0.05
0,DQ070IG,Via Gaetano Negri,45.4653198,9.1851767,130,136,0.13
0,DQ070IG,Via Santa Maria Segreta,45.4647287,9.1854739,90,97,0.07
0,DQ070IG,Via Cordusio,45.4652391,9.1862011,50,53,0.08
0,DQ070IG,Via Dante,45.4654122,9.185966,50,56,0.03
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,Targa,"Via Larga, 8, 20122 Milano, Italy",45.4621546,9.193161,50,4,0
0,Targa,Via Palazzo Reale,45.4607712,9.1909982,50,51,0.23
0,Targa,Via Alberico Albricci,45.4605652,9.1908427,50,54,0.03
0,Targa,Piazza Velasca,45.4597857,9.1897773,50,41,0.12
0,Targa,Corso di Porta Romana,45.4585082,9.1918751,90,88,0.22
0,Targa,Via Lentasio,45.4575097,9.1900583,50,49,0.19
0,Targa,Via Sant'Eufemia,45.4573991,9.187553,90,94,0.2
0,Targa,Corso Italia,45.4544659,9.1870954,90,94,0.33
0,Targa,Via S. Luca,45.4547028,9.184081,90,88,0.24
0,Targa,Via Calatafimi,45.4535518,9.1837515,90,85,0.14
0,Targa,Via Sambuco,45.4529391,9.1808227,90,95,0.24
0,Targa,Piazza XXIV Maggio,45.4530464,9.1792373,50,53,0.13
0,Targa,Viale Gabriele D'Annunzio,45.4540821,9.1759025,50,47,0.32
0,Targa,Via Gaetano Ronzoni,45.4548095,9.1769525,50,41,0.12
0,Targa,Via Conca del Naviglio,45.4557544,9.177781,50,42,0.17
0,Targa,Via Conca del Naviglio,45.4583114,9.178078,90,95,0.29
0,Targa,Corso Genova,45.458614,9.177585,50,56,0.05
0,Targa,Via Cesare Correnti,45.4590508,9.1782201,50,44,0.07
0,Targa,Via Gian Giacomo Mora,45.4589532,9.1803713,50,46,0.17
1,Targa,"Via Gian Giacomo Mora, 3, 20123 Milano, Italy",45.4589532,9.1803713,50,38,0
1,Targa,Corso di Porta Ticinese,45.459032,9.18114,50,44,0.06
1,Targa,Corso di Porta Ticinese,45.4602448,9.1813183,90,92,0.14
1,Targa,Via Torino,45.4637355,9.188277,90,87,0.7
1,Targa,Piazza del Duomo,45.4647005,9.1885516,50,40,0.14
1,Targa,Via Giuseppe Mengoni,45.4660339,9.1884904,90,87,0.15
1,Targa,Via Santa Margherita,45.4669622,9.1893594,130,126,0.12
1,Targa,Piazza della Scala,45.4674588,9.1900112,130,125,0.07
1,Targa,Via Alessandro Manzoni,45.4723891,9.1953639,90,93,0.69
1,Targa,Via Palestro,45.4718413,9.2024356,130,130,0.61
1,Targa,Corso Venezia,45.4706215,9.2010583,90,92,0.17
1,Targa,Via Gabrio Serbelloni,45.4701835,9.201619,130,124,0.07
1,Targa,Via Cappuccini,45.4706187,9.2053914,130,131,0.3
1,Targa,Viale Luigi Majno,45.4679042,9.2057157,90,82,0.3
1,Targa,Viale Bianca Maria,45.4626628,9.2065323,130,133,0.59
1,Targa,Piazza Cinque Giornate,45.461855,9.206676,130,130,0.09
1,Targa,Viale Regina Margherita,45.4574338,9.2044867,90,82,0.53
1,Targa,Viale Emilio Caldara,45.4524748,9.2018663,90,82,0.59
1,Targa,Corso di Porta Romana,45.4604349,9.1885149,50,52,1.37
1,Targa,Piazza Giuseppe Missori,45.4612105,9.1884206,90,98,0.1
1,Targa,Via Maurizio Gonzaga,45.4620303,9.1897553,50,53,0.14
1,Targa,Via Guglielmo Marconi,45.4632419,9.1899345,50,52,0.2
1,Targa,Via Dogana,45.4633101,9.1885159,50,43,0.11
2,Targa,"Via Giuseppe Mazzini, 8, 20123 Milano, Italy",45.4633101,9.1885159,50,32,0
2,Targa,Via Cappellari,45.4632419,9.1899345,90,91,0.11
2,Targa,Via Guglielmo Marconi,45.4627078,9.1899317,90,90,0.06
2,Targa,Via Maurizio Gonzaga,45.4612105,9.1884206,130,126,0.23
2,Targa,Via Giuseppe Mazzini,45.4611221,9.1883402,130,129,0.01
2,Targa,Via Alberico Albricci,45.4606757,9.1908889,130,128,0.2
2,Targa,Via Larga,45.4628686,9.1950435,90,86,0.41
2,Targa,Via Verziere,45.4629282,9.1954673,50,45,0.03
3,Targa,"Via Verziere, 2, 20122 Milano, Italy",45.4629282,9.1954673,50,7,0
3,Targa,Via Carlo Giuseppe Merlo,45.4629272,9.1970411,90,81,0.12
3,Targa,Corso di Porta Vittoria,45.4622635,9.2032236,90,95,0.51
3,Targa,Via Podgora,45.4610964,9.2034608,130,132,0.13
3,Targa,Via Enrico Besana,45.4600177,9.2063958,90,81,0.26
3,Targa,Viale Regina Margherita,45.4574338,9.2044867,130,128,0.32
3,Targa,Viale Emilio Caldara,45.4524748,9.2018663,90,83,0.59
3,Targa,Viale Angelo Filippetti,45.452045,9.1965272,50,50,0.44
3,Targa,Viale Beatrice D'Este,45.4523839,9.1867533,90,89,0.77
3,Targa,Viale Gian Galeazzo,45.4524574,9.1859652,130,137,0.06
3,Targa,Viale Gian Galeazzo,45.4525764,9.1855127,90,92,0.04
3,Targa,Viale Gian Galeazzo,45.4526136,9.185071,90,86,0.04
3,Targa,Viale Gian Galeazzo,45.4527397,9.1834603,130,134,0.13
3,Targa,Viale Gian Galeazzo,45.4527892,9.1828001,130,129,0.05
3,Targa,Viale Gian Galeazzo,45.4529124,9.1811864,90,87,0.13
3,Targa,Piazza XXIV Maggio,45.4530464,9.1792373,90,82,0.15
3,Targa,Viale Gabriele D'Annunzio,45.4540821,9.1759025,50,42,0.32
3,Targa,Via Gaetano Ronzoni,45.4548095,9.1769525,50,57,0.12
3,Targa,Via Conca del Naviglio,45.4557544,9.177781,90,85,0.17
3,Targa,Via Conca del Naviglio,45.4583114,9.178078,90,97,0.29
3,Targa,Corso Genova,45.458614,9.177585,50,52,0.05
3,Targa,Via Cesare Correnti,45.4601241,9.1810036,50,51,0.32
3,Targa,Via Torino,45.463115,9.1875084,50,54,0.63
4,Targa,"Via Torino, 17, 20123 Milano, Italy",45.463115,9.1875084,50,9,0
4,Targa,Via delle Asole,45.4602448,9.1813183,50,48,0.6
4,Targa,Via Cesare Correnti,45.4587903,9.1778164,90,82,0.32
4,Targa,Corso Genova,45.4581321,9.1768767,50,56,0.1
4,Targa,Via Giovanni Battista Torti,45.4577733,9.1774303,50,50,0.06
4,Targa,Via Conca del Naviglio,45.4575858,9.1773679,90,90,0.02
4,Targa,Via Conca del Naviglio,45.4574067,9.1773326,90,87,0.02
4,Targa,Via Edmondo De Amicis,45.4585777,9.1782171,130,129,0.16
4,Targa,Via Edmondo de Amicis,45.4573868,9.1809168,130,121,0.25
4,Targa,Via Molino delle Armi,45.4560254,9.1873985,90,86,0.53
4,Targa,Via Santa Sofia,45.4576026,9.193402,90,87,0.51
4,Targa,Via Francesco Sforza,45.4632066,9.1987455,90,81,0.75
4,Targa,Largo Augusto,45.4631785,9.1971317,50,41,0.15
4,Targa,Via Verziere,45.4629669,9.1949855,90,80,0.17
4,Targa,Via Larga,45.4625308,9.1938721,50,49,0.1
4,Targa,Via S. Clemente,45.4630689,9.1936733,90,99,0.07
4,Targa,Via delle Ore,45.4626727,9.1923497,50,50,0.12
4,Targa,Via Palazzo Reale,45.4622971,9.1926304,50,45,0.05
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,EE561UQ,"Piazza Giuseppe Missori, 4, 20122 Milano, Italy",45.4610512,9.1879997,50,34,0
0,EE561UQ,Via Zebedia,45.460489,9.1882838,50,40,0.07
0,EE561UQ,Corso Italia,45.4560254,9.1873985,50,42,0.5
0,EE561UQ,Via Santa Sofia,45.4576026,9.193402,50,46,0.51
0,EE561UQ,Via Francesco Sforza,45.4632066,9.1987455,90,96,0.75
0,EE561UQ,Largo Augusto,45.4631785,9.1971317,130,123,0.15
0,EE561UQ,Via Verziere,45.4629669,9.1949855,130,134,0.17
0,EE561UQ,Via Larga,45.4625308,9.1938721,90,84,0.1
0,EE561UQ,Via S. Clemente,45.4630689,9.1936733,130,125,0.07
0,EE561UQ,Via delle Ore,45.4626727,9.1923497,90,88,0.12
0,EE561UQ,Via Palazzo Reale,45.4622971,9.1926304,50,59,0.05
1,EE561UQ,"Via Palazzo Reale, 5, 20122 Milano, Italy",45.4622971,9.1926304,50,7,0
1,EE561UQ,Via Larga,45.4619937,9.192857,90,93,0.04
1,EE561UQ,Via Larga,45.4607712,9.1909982,130,133,0.2
1,EE561UQ,Via Alberico Albricci,45.4605652,9.1908427,130,129,0.03
1,EE561UQ,Piazza Velasca,45.4597857,9.1897773,90,90,0.12
1,EE561UQ,Corso di Porta Romana,45.4576026,9.193402,50,44,0.37
1,EE561UQ,Via Francesco Sforza,45.4632066,9.1987455,50,50,0.75
1,EE561UQ,Via Uberto Visconti di Modrone,45.4669948,9.2005457,90,91,0.46
1,EE561UQ,Via S. Damiano,45.4687976,9.1992396,50,40,0.23
1,EE561UQ,Via Senato,45.4722757,9.1952014,50,55,0.5
1,EE561UQ,Via Fatebenefratelli,45.4728242,9.1927768,50,50,0.2
1,EE561UQ,Via dei Giardini,45.4702798,9.1920202,50,53,0.3
1,EE561UQ,Via Monte di Pietà,45.4691786,9.1882506,50,52,0.33
1,EE561UQ,Via Brera,45.4723183,9.1875511,50,49,0.36
2,EE561UQ,"Via Fiori Chiari, 8, 20121 Milano, Italy",45.4723183,9.1875511,50,7,0
2,EE561UQ,Via Borgonuovo,45.4726672,9.1895912,90,99,0.16
2,EE561UQ,Via Borgonuovo,45.473149,9.1895697,50,52,0.05
2,EE561UQ,Via Fatebenefratelli,45.4729602,9.1879209,50,49,0.13
2,EE561UQ,Via Pontaccio,45.4720908,9.1839051,90,94,0.33
2,EE561UQ,Via Tivoli,45.4717748,9.182273,130,135,0.13
2,EE561UQ,Foro Buonaparte,45.4684627,9.1825364,90,95,0.41
2,EE561UQ,Largo Cairoli,45.467629,9.1794823,90,90,0.28
2,EE561UQ,Via Luigi Illica,45.4678651,9.1817464,90,93,0.19
2,EE561UQ,Largo Maria Callas,45.4675382,9.1819767,90,86,0.04
2,EE561UQ,Via S. Giovanni sul Muro,45.4667863,9.1813366,50,59,0.1
2,EE561UQ,Vicolo S. Giovanni Sul Muro,45.4664263,9.182204,50,47,0.09
2,EE561UQ,Via Porlezza,45.4671337,9.182482,50,54,0.09
3,EE561UQ,"Via Porlezza, 4, 20123 Milano, Italy",45.4671337,9.182482,50,23,0
3,EE561UQ,Via Manfredo Camperio,45.467221,9.1827853,90,93,0.03
3,EE561UQ,Via Manfredo Camperio,45.4658439,9.1836584,50,51,0.17
3,EE561UQ,Via Meravigli,45.4656351,9.1806047,50,47,0.24
3,EE561UQ,Via Santa Maria alla Porta,45.4649551,9.1817299,50,50,0.12
3,EE561UQ,Via Borromei,45.463608,9.1822479,50,54,0.16
3,EE561UQ,Piazza Borromeo,45.4633186,9.1831021,90,83,0.1
3,EE561UQ,Via Santa Maria Podone,45.4635676,9.1838367,50,51,0.07
3,EE561UQ,Via Bocchetto,45.4641318,9.1845354,50,47,0.08
3,EE561UQ,Via Moneta,45.4636607,9.1854812,90,95,0.09
3,EE561UQ,Via dell'Ambrosiana,45.4629881,9.1846877,130,136,0.1
3,EE561UQ,Via Zecca Vecchia,45.4625386,9.1844747,130,136,0.05
3,EE561UQ,Via Fosse Ardeatine,45.4624357,9.1853463,130,130,0.07
3,EE561UQ,Piazza S. Sepolcro,45.4628651,9.1855118,90,85,0.05
3,EE561UQ,Piazza S. Sepolcro,45.4629006,9.1853479,50,43,0.01
4,EE561UQ,"Piazza S. Sepolcro, 20123 Milano, Italy",45.4629006,9.1853479,50,30,0
4,EE561UQ,Via Cardinal Federico,45.4628651,9.1855118,50,40,0.01
4,EE561UQ,Via Cardinal Federico,45.4631899,9.1859768,50,47,0.05
4,EE561UQ,Via delle Asole,45.4625928,9.1868609,90,97,0.1
4,EE561UQ,Via Torino,45.4637355,9.188277,90,93,0.17
4,EE561UQ,Piazza del Duomo,45.4647005,9.1885516,50,52,0.14
4,EE561UQ,Via Giuseppe Mengoni,45.4660339,9.1884904,90,98,0.15
4,EE561UQ,Via Santa Margherita,45.4669622,9.1893594,50,55,0.12
4,EE561UQ,Piazza della Scala,45.4674588,9.1900112,50,45,0.07
4,EE561UQ,Via Alessandro Manzoni,45.4723891,9.1953639,50,47,0.69
4,EE561UQ,Via Palestro,45.4718413,9.2024356,50,42,0.61
4,EE561UQ,Corso Venezia,45.467718,9.1983271,50,44,0.56
Id_Itinerario,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
0,Targa,"Piazza del Carmine, 2, 20121 Milano, Italy",45.470253,9.1847821,50,27,0
0,Targa,Via Arco,45.4720908,9.1839051,50,54,0.22
0,Targa,Via Tivoli,45.4717748,9.182273,50,48,0.13
0,Targa,Foro Buonaparte,45.4684627,9.1825364,90,80,0.41
0,Targa,Largo Cairoli,45.467629,9.1794823,130,124,0.28
0,Targa,Via Luigi Illica,45.4678651,9.1817464,90,91,0.19
0,Targa,Largo Maria Callas,45.4675382,9.1819767,90,87,0.04
0,Targa,Via S. Giovanni sul Muro,45.4667863,9.1813366,130,124,0.1
0,Targa,Vicolo S. Giovanni Sul Muro,45.4664263,9.182204,90,90,0.09
0,Targa,Via Porlezza,45.4671337,9.182482,50,49,0.09
